Entry,Line,DTE,GDD,Precipitation,Seedwt,Day Length,Location,Year
133,PI-177430-LSP,30,351.05,0,31.08695652,12.55,Nepal,2016
133,PI-177430-LSP,29,328.2,0,31.08695652,12.55,Nepal,2016
133,PI-177430-LSP,28,318.8,0,31.08695652,12.55,Nepal,2016
134,PI-178939-LSP,11,134.6,0,25.93283582,12.68,Nepal,2016
134,PI-178939-LSP,12,157.45,0,25.93283582,12.68,Nepal,2016
134,PI-178939-LSP,22,272.95,0,25.93283582,12.6,Nepal,2016
135,PI-178952,11,134.6,0,28.31192661,12.68,Nepal,2016
135,PI-178952,10,134.2,0,28.31192661,12.7,Nepal,2016
135,PI-178952,10,133.9,0,28.31192661,12.7,Nepal,2016
136,PI-178971-LSP,11,134.6,0,21.13553114,12.68,Nepal,2016
136,PI-178971-LSP,7,97.75,0,21.13553114,12.72,Nepal,2016
136,PI-178971-LSP,29,328.2,0,21.13553114,12.55,Nepal,2016
137,PI-179324-LSP,26,301.8,0,32.08981002,12.57,Nepal,2016
137,PI-179324-LSP,16,205.65,0,32.08981002,12.65,Nepal,2016
137,PI-179324-LSP,26,301.8,0,32.08981002,12.57,Nepal,2016
138,PI-179330,28,333.05,0,46.10603291,12.57,Nepal,2016
138,PI-179330,20,239.5,0,46.10603291,12.6,Nepal,2016
138,PI-179330,26,301.8,0,46.10603291,12.57,Nepal,2016
139,PI-181771-LSP,12,146.1,0,22.23856209,12.67,Nepal,2016
139,PI-181771-LSP,11,134.6,0,22.23856209,12.68,Nepal,2016
139,PI-181771-LSP,11,146,0,22.23856209,12.68,Nepal,2016
140,PI-181886-LSP,31,347.55,0,56.26185958,12.53,Nepal,2016
140,PI-181886-LSP,31,347.55,0,56.26185958,12.53,Nepal,2016
140,PI-181886-LSP,28,336.4,0,56.26185958,12.57,Nepal,2016
141,PI-182217-LSP,9,122.15,0,28.61471861,12.7,Nepal,2016
141,PI-182217-LSP,11,134.6,0,28.61471861,12.68,Nepal,2016
141,PI-182217-LSP,9,122.15,0,28.61471861,12.7,Nepal,2016
142,PI-193546,30,337.4,0,25.82574772,12.53,Nepal,2016
142,PI-193546,29,341.65,0,25.82574772,12.55,Nepal,2016
142,PI-193546,28,336.4,0,25.82574772,12.57,Nepal,2016
143,PI-193547-LSP,9,111.35,0,23.64806867,12.7,Nepal,2016
143,PI-193547-LSP,9,122.15,0,23.64806867,12.7,Nepal,2016
143,PI-193547-LSP,10,133.9,0,23.64806867,12.7,Nepal,2016
144,PI-193548-LSP,11,134.6,0,28.61471861,12.68,Nepal,2016
144,PI-193548-LSP,11,134.6,0,28.61471861,12.68,Nepal,2016
144,PI-193548-LSP,11,146,0,28.61471861,12.68,Nepal,2016
145,PI-193550,8,77.05,0,26.47834275,12.7,Nepal,2016
145,PI-193550,8,110.15,0,26.47834275,12.72,Nepal,2016
145,PI-193550,10,133.9,0,26.47834275,12.7,Nepal,2016
146,PI-207492-LSP,19,229.15,0,20.23076923,12.62,Nepal,2016
146,PI-207492-LSP,11,146,0,20.23076923,12.68,Nepal,2016
146,PI-207492-LSP,11,134.6,0,20.23076923,12.68,Nepal,2016
147,PI-518731-LSP,27,326.45,0,,12.57,Nepal,2016
147,PI-518731-LSP,31,347.55,0,,12.53,Nepal,2016
147,PI-518731-LSP,12,157.45,0,,12.68,Nepal,2016
148,PI-209858-LSP,29,344.8,0,28.86861314,12.57,Nepal,2016
148,PI-209858-LSP,30,337.4,0,28.86861314,12.53,Nepal,2016
148,PI-209858-LSP,28,333.05,0,28.86861314,12.57,Nepal,2016
149,PI-211052-LSP,11,134.6,0,21.88277087,12.68,Nepal,2016
149,PI-211052-LSP,11,146,0,21.88277087,12.68,Nepal,2016
149,PI-211052-LSP,7,97.75,0,21.88277087,12.72,Nepal,2016
150,PI-212100-LSP,8,110.15,0,20.26936027,12.72,Nepal,2016
150,PI-212100-LSP,11,146,0,20.26936027,12.68,Nepal,2016
150,PI-212100-LSP,7,87.3,0,20.26936027,12.72,Nepal,2016
151,PI-212610-LSP,8,109.5,0,20.10928962,12.72,Nepal,2016
151,PI-212610-LSP,29,328.2,0,20.10928962,12.55,Nepal,2016
151,PI-212610-LSP,9,122.15,0,20.10928962,12.7,Nepal,2016
152,PI-217949-LSP,23,270.7,0,18.71086556,12.58,Nepal,2016
152,PI-217949-LSP,29,344.8,0,18.71086556,12.57,Nepal,2016
153,PI-238758-LSP,23,247.1,0,57.17514124,12.57,Nepal,2016
153,PI-238758-LSP,29,341.65,0,57.17514124,12.55,Nepal,2016
153,PI-238758-LSP,21,263.75,0,57.17514124,12.62,Nepal,2016
154,PI-244046,8,109.5,0,28.61646235,12.72,Nepal,2016
154,PI-244046,8,99.3,0,28.61646235,12.7,Nepal,2016
154,PI-244046,10,123.15,0,28.61646235,12.68,Nepal,2016
155,PI-250156-LSP,10,134.2,0,22.33511586,12.7,Nepal,2016
155,PI-250156-LSP,11,134.6,0,22.33511586,12.68,Nepal,2016
156,PI-250158-LSP,8,109.5,0,23.76470588,12.72,Nepal,2016
156,PI-250158-LSP,14,170.05,0,23.76470588,12.65,Nepal,2016
156,PI-250158-LSP,25,291.85,0,23.76470588,12.57,Nepal,2016
157,PI-251248-LSP,10,134.2,0,27.6284585,12.7,Nepal,2016
157,PI-251248-LSP,27,310.2,0,27.6284585,12.57,Nepal,2016
157,PI-251248-LSP,9,121.9,0,27.6284585,12.72,Nepal,2016
158,PI-273664-LSP,27,324.65,0,21.8121911,12.57,Nepal,2016
158,PI-273664-LSP,31,362.8,0,21.8121911,12.55,Nepal,2016
158,PI-273664-LSP,25,291.85,0,21.8121911,12.57,Nepal,2016
159,PI-280686,9,121.9,0,30,12.72,Nepal,2016
159,PI-280686,7,87.3,0,30,12.72,Nepal,2016
159,PI-280686,10,134.2,0,30,12.7,Nepal,2016
160,PI-283604-LSP,28,333.05,0,53.73522459,12.57,Nepal,2016
160,PI-283604-LSP,31,347.55,0,53.73522459,12.53,Nepal,2016
160,PI-283604-LSP,31,360.25,0,53.73522459,12.53,Nepal,2016
161,PI-289066,29,344.8,0,32.18978102,12.57,Nepal,2016
161,PI-289066,26,301.8,0,32.18978102,12.57,Nepal,2016
161,PI-289066,29,328.2,0,32.18978102,12.55,Nepal,2016
162,PI-289073-LSP,12,157.45,0,25.47348485,12.68,Nepal,2016
162,PI-289073-LSP,29,328.2,0,25.47348485,12.55,Nepal,2016
162,PI-289073-LSP,8,110.15,0,25.47348485,12.72,Nepal,2016
162,PI-311107-LSP,28,318.8,0,25.47348485,12.55,Nepal,2016
163,PI-289079-LSP,8,99.3,0,27.27106227,12.7,Nepal,2016
163,PI-289079-LSP,9,111.35,0,27.27106227,12.7,Nepal,2016
163,PI-289079-LSP,7,97.75,0,27.27106227,12.72,Nepal,2016
164,PI-290716-LSP,10,134.2,0,20.58727569,12.7,Nepal,2016
164,PI-290716-LSP,7,97.75,0,20.58727569,12.72,Nepal,2016
164,PI-290716-LSP,11,134.6,0,20.58727569,12.68,Nepal,2016
165,PI-297285-LSP,28,318.8,0,41.86640472,12.55,Nepal,2016
165,PI-297285-LSP,29,341.65,0,41.86640472,12.55,Nepal,2016
165,PI-297285-LSP,27,324.65,0,41.86640472,12.57,Nepal,2016
166,PI-297287,29,344.8,0,58.31168831,12.57,Nepal,2016
166,PI-297287,28,318.8,0,58.31168831,12.55,Nepal,2016
166,PI-297287,28,318.8,0,58.31168831,12.55,Nepal,2016
167,PI-297754-LSP,19,229.15,0,29.71235195,12.62,Nepal,2016
167,PI-297754-LSP,25,304.25,0,29.71235195,12.57,Nepal,2016
167,PI-297754-LSP,15,192.9,0,29.71235195,12.65,Nepal,2016
168,PI-297767,31,347.55,0,74.20454545,12.53,Nepal,2016
168,PI-297767,28,336.4,0,74.20454545,12.57,Nepal,2016
168,PI-297767,30,351.05,0,74.20454545,12.55,Nepal,2016
169,PI-297772-LSP,30,337.4,0,28.49884527,12.53,Nepal,2016
169,PI-297772-LSP,28,333.05,0,28.49884527,12.57,Nepal,2016
169,PI-297772-LSP,29,341.65,0,28.49884527,12.55,Nepal,2016
170,PI-297783,9,122.15,0,27.59562842,12.7,Nepal,2016
170,PI-297783,12,146.1,0,27.59562842,12.67,Nepal,2016
170,PI-297783,11,146,0,27.59562842,12.68,Nepal,2016
171,PI-297787-LSP,25,291.85,0,23.16455696,12.57,Nepal,2016
171,PI-297787-LSP,11,134.6,0,23.16455696,12.68,Nepal,2016
171,PI-297787-LSP,24,294.75,0,23.16455696,12.58,Nepal,2016
172,PI-298023-LSP,14,170.05,0,,12.65,Nepal,2016
172,PI-298023-LSP,26,314.7,0,,12.57,Nepal,2016
172,PI-298023-LSP,27,324.65,0,,12.57,Nepal,2016
173,PI-298121-LSP,29,341.65,0,30.21201413,12.55,Nepal,2016
173,PI-298121-LSP,26,301.8,0,30.21201413,12.57,Nepal,2016
173,PI-298121-LSP,29,328.2,0,30.21201413,12.55,Nepal,2016
174,PI-298122-LSP,29,341.65,0,26.28404669,12.55,Nepal,2016
174,PI-298122-LSP,27,284.5,0,26.28404669,12.55,Nepal,2016
174,PI-298122-LSP,27,324.65,0,26.28404669,12.57,Nepal,2016
175,PI-298357-LSP,8,99.3,0,27.01720841,12.7,Nepal,2016
175,PI-298357-LSP,18,218.05,0,27.01720841,12.62,Nepal,2016
175,PI-298357-LSP,8,110.15,0,27.01720841,12.72,Nepal,2016
176,PI-298631-LSP,29,328.2,0,67.04741379,12.55,Nepal,2016
176,PI-298631-LSP,32,372,0,67.04741379,12.53,Nepal,2016
176,PI-298631-LSP,31,360.25,0,67.04741379,12.53,Nepal,2016
177,PI-298644-LSP,29,328.2,0,66.54244306,12.55,Nepal,2016
177,PI-298644-LSP,28,333.05,0,66.54244306,12.57,Nepal,2016
177,PI-298644-LSP,29,341.65,0,66.54244306,12.55,Nepal,2016
178,PI-298645,28,336.4,0,39.92920354,12.57,Nepal,2016
178,PI-298645,25,267.5,0,39.92920354,12.57,Nepal,2016
178,PI-298645,29,328.2,0,39.92920354,12.55,Nepal,2016
179,PI-298921,31,360.25,0,60.50314465,12.53,Nepal,2016
179,PI-298921,32,356.9,4,60.50314465,12.52,Nepal,2016
179,PI-298921,32,372,0,60.50314465,12.53,Nepal,2016
180,PI-298922-LSP,27,326.45,0,21.27340824,12.57,Nepal,2016
180,PI-298922-LSP,29,341.65,0,21.27340824,12.55,Nepal,2016
180,PI-298922-LSP,30,337.4,0,21.27340824,12.53,Nepal,2016
181,PI-298923-LSP,25,291.85,0,,12.57,Nepal,2016
181,PI-298923-LSP,29,341.65,0,,12.55,Nepal,2016
181,PI-298923-LSP,26,301.8,0,,12.57,Nepal,2016
182,PI-299116-LSP,12,157.45,0,25.83044983,12.68,Nepal,2016
182,PI-299116-LSP,15,192.9,0,25.83044983,12.65,Nepal,2016
182,PI-299116-LSP,27,310.2,0,25.83044983,12.57,Nepal,2016
183,PI-299120-LSP,24,293.55,0,29.06309751,12.58,Nepal,2016
183,PI-299120-LSP,27,310.2,0,29.06309751,12.57,Nepal,2016
183,PI-299120-LSP,29,328.2,0,29.06309751,12.55,Nepal,2016
184,PI-299121-LSP,9,111.35,0,32.87719298,12.7,Nepal,2016
184,PI-299121-LSP,26,314.7,0,32.87719298,12.57,Nepal,2016
184,PI-299121-LSP,26,314.7,0,32.87719298,12.57,Nepal,2016
185,PI-299126-LSP,14,170.05,0,33.58792185,12.65,Nepal,2016
185,PI-299126-LSP,27,310.2,0,33.58792185,12.57,Nepal,2016
185,PI-299126-LSP,21,262.35,0,33.58792185,12.6,Nepal,2016
186,PI-299163-LSP,31,360.25,0,63.1358885,12.53,Nepal,2016
186,PI-299163-LSP,30,337.4,0,63.1358885,12.53,Nepal,2016
186,PI-299163-LSP,28,336.4,0,63.1358885,12.57,Nepal,2016
187,PI-299164-LSP,30,337.4,0,52.91754757,12.53,Nepal,2016
187,PI-299164-LSP,31,360.25,0,52.91754757,12.53,Nepal,2016
187,PI-299164-LSP,30,313.25,0,52.91754757,12.53,Nepal,2016
188,PI-299165,28,333.05,0,54.75265018,12.57,Nepal,2016
188,PI-299165,31,362.8,0,54.75265018,12.55,Nepal,2016
188,PI-299165,30,337.4,0,54.75265018,12.53,Nepal,2016
189,PI-299177-LSP,27,310.2,0,48.41085271,12.57,Nepal,2016
189,PI-299177-LSP,21,250.1,0,48.41085271,12.6,Nepal,2016
189,PI-299177-LSP,28,336.4,0,48.41085271,12.57,Nepal,2016
190,PI-299237-LSP,13,169.2,0,34.87523992,12.68,Nepal,2016
190,PI-299237-LSP,8,110.15,0,34.87523992,12.72,Nepal,2016
190,PI-299237-LSP,21,250.1,0,34.87523992,12.6,Nepal,2016
191,PI-299289,25,304.25,0,42.64972777,12.57,Nepal,2016
191,PI-299289,12,157.45,0,42.64972777,12.68,Nepal,2016
191,PI-299289,28,318.8,0,42.64972777,12.55,Nepal,2016
192,PI-299312,29,344.8,0,70.23255814,12.57,Nepal,2016
192,PI-299312,28,318.8,0,70.23255814,12.55,Nepal,2016
192,PI-299312,27,310.2,0,70.23255814,12.57,Nepal,2016
193,PI-299345,34,391.5,4,63.44642857,12.52,Nepal,2016
193,PI-299345,30,351.05,0,63.44642857,12.55,Nepal,2016
193,PI-299345,31,347.55,0,63.44642857,12.53,Nepal,2016
194,PI-299351-LSP,9,122.15,0,27.66791045,12.7,Nepal,2016
194,PI-299351-LSP,12,157.45,0,27.66791045,12.68,Nepal,2016
194,PI-299351-LSP,25,291.85,0,27.66791045,12.57,Nepal,2016
195,PI-299366-LSP,29,341.65,0,42.37642586,12.55,Nepal,2016
195,PI-299366-LSP,11,146,0,42.37642586,12.68,Nepal,2016
195,PI-299366-LSP,26,275.9,0,42.37642586,12.57,Nepal,2016
196,PI-299375-LSP,25,291.85,0,70.23255814,12.57,Nepal,2016
196,PI-299375-LSP,30,337.4,0,70.23255814,12.53,Nepal,2016
196,PI-299375-LSP,29,341.65,0,70.23255814,12.55,Nepal,2016
197,PI-300250-LSP,29,328.2,0,26.06237817,12.55,Nepal,2016
197,PI-300250-LSP,26,314.7,0,26.06237817,12.57,Nepal,2016
197,PI-300250-LSP,26,301.8,0,26.06237817,12.57,Nepal,2016
198,PI-302398-LSP,27,324.65,0,53.56435644,12.57,Nepal,2016
198,PI-302398-LSP,28,318.8,0,53.56435644,12.55,Nepal,2016
198,PI-302398-LSP,30,353.4,0,53.56435644,12.55,Nepal,2016
199,PI-308614-LSP,31,360.25,0,28.70855148,12.53,Nepal,2016
199,PI-308614-LSP,29,344.8,0,28.70855148,12.57,Nepal,2016
199,PI-308614-LSP,29,303.1,0,28.70855148,12.53,Nepal,2016
201,PI-312175-LSP,9,121.9,0,23.00429185,12.72,Nepal,2016
201,PI-312175-LSP,20,239.5,0,23.00429185,12.6,Nepal,2016
201,PI-312175-LSP,25,291.85,0,23.00429185,12.57,Nepal,2016
202,PI-320935-LSP,13,158,0,37.9472693,12.67,Nepal,2016
202,PI-320935-LSP,30,353.4,0,37.9472693,12.55,Nepal,2016
202,PI-320935-LSP,9,122.15,0,37.9472693,12.7,Nepal,2016
203,PI-320936-LSP,10,123.15,0,21.8011257,12.68,Nepal,2016
203,PI-320936-LSP,11,146,0,21.8011257,12.68,Nepal,2016
203,PI-320936-LSP,8,110.15,0,21.8011257,12.72,Nepal,2016
204,PI-320937-LSP,27,326.45,0,21.44499179,12.57,Nepal,2016
204,PI-320937-LSP,28,318.8,0,21.44499179,12.55,Nepal,2016
204,PI-320937-LSP,9,111.35,0,21.44499179,12.7,Nepal,2016
205,CN-105866,30,351.05,0,,12.55,Nepal,2016
205,CN-105866,27,324.65,0,,12.57,Nepal,2016
205,CN-105866,26,301.8,0,,12.57,Nepal,2016
206,PI-320941-LSP,9,111.35,0,24.52614379,12.7,Nepal,2016
206,PI-320941-LSP,9,111.35,0,24.52614379,12.7,Nepal,2016
206,PI-320941-LSP,8,110.15,0,24.52614379,12.72,Nepal,2016
207,PI-320945-LSP,26,301.8,0,31.76366843,12.57,Nepal,2016
207,PI-320945-LSP,27,324.65,0,31.76366843,12.57,Nepal,2016
207,PI-320945-LSP,28,333.05,0,31.76366843,12.57,Nepal,2016
208,PI-320946-LSP,30,337.4,0,31.92607004,12.53,Nepal,2016
208,PI-320946-LSP,29,341.65,0,31.92607004,12.55,Nepal,2016
208,PI-320946-LSP,12,157.75,0,31.92607004,12.68,Nepal,2016
209,PI-320952-LSP,12,157.75,0,16.15238095,12.68,Nepal,2016
209,PI-320952-LSP,15,182.8,0,16.15238095,12.65,Nepal,2016
209,PI-320952-LSP,25,291.85,0,16.15238095,12.57,Nepal,2016
210,PI-320953-LSP,26,275.9,0,20.32319392,12.57,Nepal,2016
210,PI-320953-LSP,11,146,0,20.32319392,12.68,Nepal,2016
210,PI-320953-LSP,16,205.65,0,20.32319392,12.65,Nepal,2016
211,PI-320954-LSP,7,87.3,0,31.98915009,12.72,Nepal,2016
211,PI-320954-LSP,27,326.45,0,31.98915009,12.57,Nepal,2016
211,PI-320954-LSP,12,157.45,0,31.98915009,12.68,Nepal,2016
212,PI-329157-LSP,9,111.35,0,35.70621469,12.7,Nepal,2016
212,PI-329157-LSP,9,121.9,0,35.70621469,12.72,Nepal,2016
212,PI-329157-LSP,28,318.8,0,35.70621469,12.55,Nepal,2016
213,PI-329167-LSP,27,310.2,0,48.43444227,12.57,Nepal,2016
213,PI-329167-LSP,28,336.4,0,48.43444227,12.57,Nepal,2016
213,PI-329167-LSP,29,303.1,0,48.43444227,12.53,Nepal,2016
214,PI-339266-LSP,30,337.4,0,57.20754717,12.53,Nepal,2016
214,PI-339266-LSP,30,337.4,0,57.20754717,12.53,Nepal,2016
214,PI-339266-LSP,13,168.95,0,57.20754717,12.67,Nepal,2016
215,PI-339283-LSP,26,301.8,0,28.75695733,12.57,Nepal,2016
215,PI-339283-LSP,29,328.2,0,28.75695733,12.55,Nepal,2016
215,PI-339283-LSP,32,372,0,28.75695733,12.53,Nepal,2016
216,PI-339285,28,318.8,0,32.16931217,12.55,Nepal,2016
216,PI-339285,29,328.2,0,32.16931217,12.55,Nepal,2016
216,PI-339285,32,370.4,0,32.16931217,12.53,Nepal,2016
217,PI-339289-LSP,26,314.7,0,,12.57,Nepal,2016
217,PI-339289-LSP,23,270.7,0,,12.58,Nepal,2016
217,PI-339289-LSP,12,146.1,0,,12.67,Nepal,2016
218,PI-339292-LSP,11,134.6,0,26.57088123,12.68,Nepal,2016
218,PI-339292-LSP,9,121.9,0,26.57088123,12.72,Nepal,2016
218,PI-339292-LSP,8,110.15,0,26.57088123,12.72,Nepal,2016
219,PI-339296,28,318.8,0,25.17578125,12.55,Nepal,2016
219,PI-339296,25,291.85,0,25.17578125,12.57,Nepal,2016
219,PI-339296,11,145.95,0,25.17578125,12.7,Nepal,2016
220,PI-343026-LSP,10,133.9,0,22.33840304,12.7,Nepal,2016
220,PI-343026-LSP,22,260.15,0,22.33840304,12.58,Nepal,2016
220,PI-343026-LSP,9,111.35,0,22.33840304,12.7,Nepal,2016
221,PI-345627-LSP,11,146,0,45.68345324,12.68,Nepal,2016
221,PI-345627-LSP,27,310.2,0,45.68345324,12.57,Nepal,2016
221,PI-345627-LSP,26,301.8,0,45.68345324,12.57,Nepal,2016
222,PI-358602-LSP,12,157.45,0,22.54448399,12.68,Nepal,2016
222,PI-358602-LSP,9,122.15,0,22.54448399,12.7,Nepal,2016
222,PI-358602-LSP,27,310.2,0,22.54448399,12.57,Nepal,2016
223,PI-368647-LSP,25,291.85,0,25.33094812,12.57,Nepal,2016
223,PI-368647-LSP,27,310.2,0,25.33094812,12.57,Nepal,2016
223,PI-368647-LSP,28,336.4,0,25.33094812,12.57,Nepal,2016
224,PI-368651-LSP,26,301.8,0,22.13333333,12.57,Nepal,2016
224,PI-368651-LSP,14,170.05,0,22.13333333,12.65,Nepal,2016
224,PI-368651-LSP,29,341.65,0,22.13333333,12.55,Nepal,2016
225,PI-370481-LSP,25,291.85,0,64.68690702,12.57,Nepal,2016
225,PI-370481-LSP,26,316,0,64.68690702,12.57,Nepal,2016
225,PI-370481-LSP,30,351.05,0,64.68690702,12.55,Nepal,2016
226,PI-374116-LSP,12,157.45,0,27.50965251,12.68,Nepal,2016
226,PI-374116-LSP,26,301.8,0,27.50965251,12.57,Nepal,2016
226,PI-374116-LSP,25,291.85,0,27.50965251,12.57,Nepal,2016
227,PI-374117-LSP,27,310.2,0,35.25616698,12.57,Nepal,2016
227,PI-374117-LSP,13,168.95,0,35.25616698,12.67,Nepal,2016
227,PI-374117-LSP,28,333.05,0,35.25616698,12.57,Nepal,2016
228,PI-374118,27,326.45,0,30.91932458,12.57,Nepal,2016
228,PI-374118,29,328.2,0,30.91932458,12.55,Nepal,2016
228,PI-374118,31,347.55,0,30.91932458,12.53,Nepal,2016
229,PI-374120-LSP,12,157.45,0,45.47528517,12.68,Nepal,2016
229,PI-374120-LSP,29,344.8,0,45.47528517,12.57,Nepal,2016
229,PI-374120-LSP,23,270.7,0,45.47528517,12.58,Nepal,2016
230,PI-374121,27,324.65,0,50.21526419,12.57,Nepal,2016
230,PI-374121,29,328.2,0,50.21526419,12.55,Nepal,2016
230,PI-374121,29,344.8,0,50.21526419,12.57,Nepal,2016
231,PI-379368-LSP,29,328.2,0,51.14942529,12.55,Nepal,2016
231,PI-379368-LSP,25,304.25,0,51.14942529,12.57,Nepal,2016
231,PI-379368-LSP,28,336.4,0,51.14942529,12.57,Nepal,2016
232,PI-383682-LSP,27,326.45,0,20.01872659,12.57,Nepal,2016
232,PI-383682-LSP,9,122.15,0,20.01872659,12.7,Nepal,2016
232,PI-383682-LSP,10,100.3,0,20.01872659,12.68,Nepal,2016
233,PI-420818,30,351.05,0,54.00369004,12.55,Nepal,2016
233,PI-311107-LSP,33,382.15,0,54.00369004,12.53,Nepal,2016
233,PI-420818,29,328.2,0,54.00369004,12.55,Nepal,2016
233,PI-420818,29,341.65,0,54.00369004,12.55,Nepal,2016
234,PI-420924-LSP,29,344.8,0,56.46840149,12.57,Nepal,2016
234,PI-420924-LSP,32,370.4,0,56.46840149,12.53,Nepal,2016
234,PI-420924-LSP,28,318.8,0,56.46840149,12.55,Nepal,2016
235,PI-420925-LSP,27,324.65,0,22.60617761,12.57,Nepal,2016
235,PI-420925-LSP,26,301.8,0,22.60617761,12.57,Nepal,2016
235,PI-420925-LSP,28,336.4,0,22.60617761,12.57,Nepal,2016
236,PI-420929-LSP,21,262.35,0,29.76516634,12.6,Nepal,2016
236,PI-420929-LSP,29,344.8,0,29.76516634,12.57,Nepal,2016
236,PI-420929-LSP,28,318.8,0,29.76516634,12.55,Nepal,2016
237,PI-426202-LSP,9,122.15,0,22.875,12.7,Nepal,2016
237,PI-426202-LSP,9,111.35,0,22.875,12.7,Nepal,2016
237,PI-426202-LSP,27,326.45,0,22.875,12.57,Nepal,2016
238,PI-426778-LSP,7,87.3,0,23.91459075,12.72,Nepal,2016
238,PI-426778-LSP,11,146,0,23.91459075,12.68,Nepal,2016
238,PI-426778-LSP,26,314.7,0,23.91459075,12.57,Nepal,2016
239,PI-426784-LSP,9,111.35,0,24.08163265,12.7,Nepal,2016
239,PI-426784-LSP,9,122.15,0,24.08163265,12.7,Nepal,2016
239,PI-426784-LSP,9,122.15,0,24.08163265,12.7,Nepal,2016
240,PI-426797-LSP,8,110.15,0,23.00917431,12.72,Nepal,2016
240,PI-426797-LSP,20,239.5,0,23.00917431,12.6,Nepal,2016
240,PI-426797-LSP,8,99.3,0,23.00917431,12.7,Nepal,2016
241,PI-426807-LSP,26,301.8,0,22.78810409,12.57,Nepal,2016
241,PI-426807-LSP,15,192.9,0,22.78810409,12.65,Nepal,2016
241,PI-426807-LSP,9,121.9,0,22.78810409,12.72,Nepal,2016
242,PI-431618-LSP,14,170.05,0,51.52892562,12.65,Nepal,2016
242,PI-431618-LSP,9,122.15,0,51.52892562,12.7,Nepal,2016
242,PI-431618-LSP,27,324.65,0,51.52892562,12.57,Nepal,2016
243,PI-431622-LSP,8,110.15,0,36.73584906,12.72,Nepal,2016
243,PI-431622-LSP,18,229.4,0,36.73584906,12.62,Nepal,2016
243,PI-431622-LSP,27,310.2,0,36.73584906,12.57,Nepal,2016
244,PI-431630-LSP,11,134.6,0,28.58508604,12.68,Nepal,2016
244,PI-431630-LSP,25,291.85,0,28.58508604,12.57,Nepal,2016
244,PI-431630-LSP,9,121.9,0,28.58508604,12.72,Nepal,2016
245,PI-431633-LSP,22,272.95,0,59.64636542,12.6,Nepal,2016
245,PI-431633-LSP,12,157.45,0,59.64636542,12.68,Nepal,2016
245,PI-431633-LSP,30,337.4,0,59.64636542,12.53,Nepal,2016
246,PI-431636-LSP,29,328.2,0,53.50378788,12.55,Nepal,2016
246,PI-431636-LSP,25,291.85,0,53.50378788,12.57,Nepal,2016
246,PI-431636-LSP,26,314.7,0,53.50378788,12.57,Nepal,2016
247,PI-431643-LSP,9,121.9,0,23.43119266,12.72,Nepal,2016
247,PI-431643-LSP,17,206.55,0,23.43119266,12.62,Nepal,2016
247,PI-431643-LSP,16,194.95,0,23.43119266,12.62,Nepal,2016
248,PI-431662-LSP,25,291.85,0,27.25925926,12.57,Nepal,2016
248,PI-431662-LSP,8,110.15,0,27.25925926,12.72,Nepal,2016
248,PI-431662-LSP,9,111.35,0,27.25925926,12.7,Nepal,2016
249,PI-431663-LSP,25,291.85,0,37.6635514,12.57,Nepal,2016
249,PI-431663-LSP,17,183.75,0,37.6635514,12.62,Nepal,2016
249,PI-431663-LSP,9,122.15,0,37.6635514,12.7,Nepal,2016
250,PI-431679-LSP,8,99.3,0,22.03921569,12.7,Nepal,2016
250,PI-431679-LSP,7,97.75,0,22.03921569,12.72,Nepal,2016
250,PI-431679-LSP,7,87.3,0,22.03921569,12.72,Nepal,2016
251,PI-431684-LSP,11,146,0,24.53752182,12.68,Nepal,2016
251,PI-431684-LSP,8,110.15,0,24.53752182,12.72,Nepal,2016
251,PI-431684-LSP,9,111.35,0,24.53752182,12.7,Nepal,2016
252,PI-431705-LSP,10,123.15,0,33.125,12.68,Nepal,2016
252,PI-431705-LSP,28,333.05,0,33.125,12.57,Nepal,2016
252,PI-431705-LSP,11,145.95,0,33.125,12.7,Nepal,2016
253,PI-431710-LSP,8,109.5,0,30.7047619,12.72,Nepal,2016
253,PI-431710-LSP,24,257.55,0,30.7047619,12.57,Nepal,2016
253,PI-431710-LSP,26,314.7,0,30.7047619,12.57,Nepal,2016
254,PI-431714-LSP,8,110.15,0,30.70208729,12.72,Nepal,2016
254,PI-431714-LSP,14,170.05,0,30.70208729,12.65,Nepal,2016
254,PI-431714-LSP,13,168.95,0,30.70208729,12.67,Nepal,2016
255,PI-431717-LSP,9,122.15,0,29.34782609,12.7,Nepal,2016
255,PI-431717-LSP,8,110.15,0,29.34782609,12.72,Nepal,2016
255,PI-431717-LSP,11,134.6,0,29.34782609,12.68,Nepal,2016
256,PI-431728-LSP,27,326.45,0,27.26415094,12.57,Nepal,2016
256,PI-431728-LSP,23,270.7,0,27.26415094,12.58,Nepal,2016
256,PI-431728-LSP,9,122.15,0,27.26415094,12.7,Nepal,2016
257,PI-431731-LSP,26,275.9,0,28.21359223,12.57,Nepal,2016
257,PI-431731-LSP,9,122.15,0,28.21359223,12.7,Nepal,2016
257,PI-431731-LSP,8,110.15,0,28.21359223,12.72,Nepal,2016
258,PI-431739-LSP,14,170.05,0,28.16091954,12.65,Nepal,2016
258,PI-431739-LSP,10,133.9,0,28.16091954,12.7,Nepal,2016
258,PI-431739-LSP,9,122.15,0,28.16091954,12.7,Nepal,2016
259,PI-431753-LSP,11,134.6,0,29.79626486,12.68,Nepal,2016
259,PI-431753-LSP,11,134.6,0,29.79626486,12.68,Nepal,2016
